timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,260,7,767,2
2,21545,41,52518,87
3,21915,54,53223,89
4,22343,32,53563,83
5,22040,57,51844,103
6,21682,48,52650,85
7,21985,51,51730,98
8,21966,35,52241,89
9,21652,62,55134,79
10,21947,24,53356,63
11,21982,25,49643,91
12,21899,37,51957,102
13,21954,44,51791,93
14,21570,42,50826,90
15,22413,43,50281,84
16,22457,31,52941,93
17,22330,55,50268,81
18,21965,46,52716,104
19,22030,31,49947,83
20,22338,49,48668,102
21,21903,45,51141,84
22,21720,42,50888,87
23,22373,26,48723,104
24,13992,16,0,0
25,26,0,0,0
26,28,0,0,0
27,27,0,0,0
28,26,0,0,0
29,26,0,0,0
30,26,0,0,0
