timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,105580,11410860,0,112112
2,105592,11410860,0,112116
3,105592,11410860,0,112156
4,105592,11410860,0,112160
5,105592,11410860,0,112160
6,105592,11410860,0,112172
7,105592,11410860,0,112196
8,105624,11410860,0,112196
9,0,0,0,112196
10,0,0,0,112196
11,0,0,0,112204
12,0,0,0,112208
13,0,0,0,112216
14,0,0,0,112216
15,0,0,0,112220
16,0,0,0,112296
17,0,0,0,112296
18,0,0,0,112300
19,0,0,0,112300
20,0,0,0,112316
21,0,0,0,112316
22,0,0,0,112324
23,0,0,0,112336
24,0,0,0,112336
25,0,0,0,112348
26,0,0,0,112348
27,0,0,0,112348
28,0,0,0,112360
29,0,0,0,112420
30,0,0,0,0
