timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,107327,199935,287231,305663,97,308479,113081,65461
2,132863,269567,405503,442111,82,448767,142970,94456
3,143231,256639,374527,401663,84,404479,139050,87587
4,128511,256255,334079,347903,95,350975,135420,81619
5,136703,284159,440319,467455,75,472063,150371,104109
6,150399,291583,358399,382719,83,386303,156757,92041
7,149247,246655,348927,375551,88,378879,145322,82620
8,129791,245759,321535,363263,80,374271,134658,81448
9,136575,258687,329471,349951,87,355583,142459,82159
10,112255,224255,336639,378879,74,386559,121149,77939
11,103295,208255,277759,302079,77,307199,112321,66019
12,98943,208639,285439,311551,72,313599,109757,68945
13,117823,199935,330239,343807,80,347135,113334,76042
14,111615,214015,286719,312319,78,316159,115938,70510
15,104895,215551,262655,274687,90,276223,111260,70521
16,106879,206079,269823,288511,83,291839,110609,69296
17,111423,198015,277247,303103,83,305151,109954,66141
18,110975,215167,321279,343551,72,345343,114964,73059
19,107391,196735,296447,335615,73,338943,111400,66591
20,104447,199423,281087,305151,92,306687,110966,65910
21,105727,205823,268031,279039,91,280319,111347,70057
22,115903,209919,316415,332287,79,335359,113294,68716
23,117695,196095,321023,354303,81,357887,112708,65542
24,120639,198015,254079,277759,75,280063,112479,63643
25,122367,209663,237823,247551,83,250111,111446,67712
26,115007,223231,295423,311039,85,312831,112193,74024
27,117631,200063,258559,267007,73,268287,112061,65527
28,112703,197247,298239,329471,80,332287,113234,66039
29,118207,201727,266239,288767,74,291583,109576,66913
30,105407,201727,233983,240383,75,244607,112802,61823
