timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,515604,7554456,0,0
2,515604,7554456,0,0
3,515604,7554456,0,0
4,515604,7554456,0,0
5,515604,7554456,0,0
6,515604,7554456,0,0
7,515604,7554456,0,0
8,515604,7554456,0,0
9,515604,7554456,0,0
10,515604,7554456,0,0
11,515604,7554456,0,0
12,515604,7554456,0,0
13,515604,7554456,0,0
14,515604,7554456,0,0
15,515604,7554456,0,0
16,515604,7554456,0,0
17,515604,7554456,0,0
18,515604,7554456,0,0
19,515604,7554456,0,0
20,515604,7554456,0,0
21,515604,7554456,0,0
22,515604,7554456,0,0
23,515604,7554456,0,0
24,515612,7554456,0,0
25,515612,7554456,0,0
26,515612,7554456,0,0
27,515612,7554456,0,0
28,515612,7554456,0,0
29,515612,7554456,0,0
30,515612,7554456,0,0
