timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,92,125,174,275,50,1104,97,26
2,103,159,273,672,51,1489,114,47
3,97,138,204,349,49,993,103,31
4,93,125,174,257,46,1062,97,24
5,92,124,170,247,48,588,97,22
6,93,125,171,270,49,873,97,24
7,93,125,170,249,50,634,97,22
8,93,125,174,255,53,1172,97,25
9,93,125,170,241,51,617,97,22
10,93,126,172,248,52,558,98,22
11,94,128,192,267,47,931,99,26
12,93,125,170,252,51,659,97,22
13,93,126,171,242,48,1045,98,24
14,93,126,179,254,51,587,98,23
15,95,128,173,267,53,951,99,24
16,95,128,173,235,50,569,99,22
17,95,128,173,244,49,579,99,23
18,95,128,174,261,49,962,100,25
19,95,128,174,236,48,557,100,22
20,95,128,174,269,53,981,99,24
21,95,127,173,239,48,583,99,22
22,95,128,173,237,52,941,99,24
23,95,128,171,249,53,2063,99,30
24,95,130,197,242,52,643,101,26
25,95,128,171,233,52,956,99,23
26,95,129,176,254,49,630,100,24
27,95,128,172,235,52,1031,99,23
28,95,128,171,233,52,563,99,22
29,95,129,175,256,51,997,100,25
30,95,128,173,236,48,578,100,22
