timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,107056,11410860,0,104736
2,107056,11410860,0,104748
3,107068,11410860,0,104748
4,107068,11410860,0,104748
5,107068,11410860,0,104748
6,107068,11410860,0,104756
7,107068,11410860,0,104764
8,107068,11410860,0,104768
9,107096,11410860,0,0
10,107148,11410860,0,0
11,107148,11410860,0,0
12,107148,11410860,0,0
13,107148,11410860,0,0
14,107148,11410860,0,0
15,107148,11410860,0,0
16,107148,11410860,0,0
17,107148,11410860,0,0
18,107148,11410860,0,0
19,107148,11410860,0,0
20,107148,11410860,0,0
21,107148,11410860,0,0
22,107220,11410860,0,0
23,107220,11410860,0,0
24,107220,11410860,0,0
25,107220,11410860,0,0
26,107220,11410860,0,0
27,107220,11410860,0,0
28,107220,11410860,0,0
29,107220,11410860,0,0
30,107220,11410860,0,0
