timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,50137,6576670838,50137.0,6272.002,0.050137
2,52059,6828787266,52059.0,6512.439,0.052059
3,52030,6824983220,52030.0,6508.811,0.052030
4,42947,5633529778,42947.0,5372.553,0.042947
5,38523,5053216002,38523.0,4819.122,0.038523
6,36453,4781685822,36453.0,4560.171,0.036453
7,36623,4803985402,36623.0,4581.437,0.036623
8,36131,4739447794,36131.0,4519.890,0.036131
9,36635,4805690664,36635.0,4583.064,0.036635
10,36887,4838484164,36887.0,4614.338,0.036887
11,45275,5938902850,45275.0,5663.779,0.045275
12,48120,6312092880,48120.0,6019.681,0.048120
13,47892,6282185208,47892.0,5991.159,0.047892
14,47840,6275364160,47840.0,5984.654,0.047840
15,48130,6313404620,48130.0,6020.932,0.048130
16,48042,6301861308,48042.0,6009.923,0.048042
17,47966,6291892084,47966.0,6000.416,0.047966
18,47959,6290973866,47959.0,5999.540,0.047959
19,47815,6272084810,47815.0,5981.526,0.047815
20,47849,6276544726,47849.0,5985.780,0.047849
21,47811,6271560114,47811.0,5981.026,0.047811
22,47856,6277462944,47856.0,5986.655,0.047856
23,47746,6263033804,47746.0,5972.894,0.047746
24,47639,6248998186,47639.0,5959.509,0.047639
25,47684,6254901016,47684.0,5965.138,0.047684
26,46907,6152978818,46907.0,5867.938,0.046907
27,47592,6242833008,47592.0,5953.630,0.047592
28,46998,6164915652,46998.0,5879.322,0.046998
29,47055,6172392570,47055.0,5886.452,0.047055
30,47222,6194298628,47222.0,5907.344,0.047222
