timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,30,0,24,2
2,30,0,24,2
3,30,0,24,2
4,30,0,24,2
5,30,0,24,2
6,30,0,24,2
7,30,0,24,2
8,30,0,24,2
9,30,0,24,2
10,30,0,24,2
11,30,0,24,2
12,30,0,24,2
13,30,0,24,2
14,30,0,24,2
15,30,0,24,2
16,30,0,24,2
17,30,0,24,2
18,30,0,24,2
19,30,0,24,2
20,30,0,24,2
21,30,0,24,2
22,30,0,24,2
23,30,0,24,2
24,30,0,24,2
25,30,0,24,2
26,30,0,24,2
27,30,0,24,2
28,30,0,24,2
29,30,0,24,2
30,30,0,0,0
