timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,42243,6843366,42243.0,6.526,0.042243
2,51104,8278848,51104.0,7.895,0.051104
3,55247,8950014,55247.0,8.535,0.055247
4,64557,10458234,64557.0,9.974,0.064557
5,62770,10168740,62770.0,9.698,0.062770
6,64971,10525302,64971.0,10.038,0.064971
7,67249,10894338,67249.0,10.390,0.067249
8,64030,10372860,64030.0,9.892,0.064030
9,64363,10426806,64363.0,9.944,0.064363
10,56600,9169200,56600.0,8.744,0.056600
11,63690,10317780,63690.0,9.840,0.063690
12,28778,4662036,28778.0,4.446,0.028778
13,2,162,2.0,0.000,0.000002
14,0,0,0.0,0.000,0.000000
15,0,0,0.0,0.000,0.000000
16,0,0,0.0,0.000,0.000000
17,0,0,0.0,0.000,0.000000
18,0,0,0.0,0.000,0.000000
19,0,0,0.0,0.000,0.000000
20,0,0,0.0,0.000,0.000000
21,0,0,0.0,0.000,0.000000
22,0,0,0.0,0.000,0.000000
23,0,0,0.0,0.000,0.000000
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
