timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1326079,1517567,2299903,5226495,1077248,5255167,1382508,344245
2,1284095,1506303,2252799,2467839,1131520,2680831,1337291,180067
3,1212415,1490943,2420735,3178495,1020416,3405823,1295117,253039
4,1208319,1486847,2369535,3278847,935936,3383295,1273100,300320
5,1170431,1417215,2228223,2433023,958464,2455551,1244684,275478
6,1189887,1496063,3389439,3436543,1018880,3448831,1322040,478356
7,1407999,1563647,2486271,2725887,1053696,3500031,1406314,247148
8,1343487,1630207,2289663,2707455,1080320,2893823,1391454,221081
9,1250303,1510399,2301951,2664447,1102848,3346431,1322099,225315
10,1323007,1520639,2467839,2777087,1127424,3469311,1381459,217246
11,1285119,1558527,2545663,3315711,1092608,3325951,1363842,249624
12,1297407,1563647,2310143,3317759,1079296,3332095,1374547,251133
13,1258495,1519615,2293759,3268607,1088512,3373055,1326738,241744
14,1264639,1541119,2306047,3235839,1060864,3448831,1333561,243784
15,1337343,1616895,2260991,2584575,1089536,2750463,1385296,227612
16,1185791,1441791,2181119,2433023,1008128,2574335,1253990,212515
17,1265663,1630207,2660351,2930687,1094656,3278847,1377756,295762
18,1263615,1542143,2537471,3416063,1061888,3420159,1356610,247608
19,1201151,1424383,2289663,3315711,1005568,3330047,1260444,245528
20,1312767,1505279,2576383,3461119,1144832,3651583,1394721,321895
21,1431551,1667071,2424831,3483647,1152000,3622911,1464024,224702
22,1435647,1757183,2566143,3313663,1179648,4227071,1475098,285620
23,1302527,1596415,2568191,3362815,1135616,3538943,1392110,277540
24,1284095,1547263,2336767,3647487,1089536,3928063,1353442,262094
25,1247231,1499135,2246655,3538943,1043968,3579903,1313113,238719
26,1327103,1628159,2236415,2347007,1041408,2383871,1364784,270149
27,1356799,1469439,3422207,3567615,1129472,3586047,1449140,377643
28,1311743,1606655,2338815,2885631,1193984,3600383,1384686,250176
29,1274879,1464319,2926591,2973695,1080320,3006463,1353318,297488
30,1370111,1695743,2568191,3606527,1093632,4460543,1448661,297591
