timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,100404,11207060,0,101164
2,100404,11207060,0,101164
3,100412,11207060,0,101176
4,100436,11207060,0,101196
5,100436,11207060,0,101196
6,100448,11207060,0,101200
7,100448,11207060,0,101200
8,100448,11207060,0,101208
9,100448,11207060,0,101208
10,100456,11207060,0,101220
11,100464,11207060,0,101220
12,100464,11207060,0,101240
13,100464,11207060,0,101244
14,100464,11207060,0,101244
15,100468,11207060,0,101252
16,100468,11207060,0,101256
17,100468,11207060,0,101256
18,100468,11207060,0,101256
19,100468,11207060,0,101260
20,100468,11207060,0,101260
21,100468,11207060,0,101260
22,100468,11207060,0,101268
23,100544,11207060,0,0
24,100544,11207060,0,0
25,100544,11207060,0,0
26,100544,11207060,0,0
27,100544,11207060,0,0
28,100544,11207060,0,0
29,100544,11207060,0,0
30,100544,11207060,0,0
