timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,7811,1024600114,7811.0,977.135,0.007811
2,6546,858665004,6546.0,818.887,0.006546
3,7818,1025518332,7818.0,978.010,0.007818
4,7696,1009515104,7696.0,962.749,0.007696
5,7739,1015155586,7739.0,968.128,0.007739
6,7811,1024600114,7811.0,977.135,0.007811
7,7965,1044800910,7965.0,996.400,0.007965
8,7838,1028141812,7838.0,980.512,0.007838
9,7747,1016204978,7747.0,969.129,0.007747
10,7764,1018434936,7764.0,971.255,0.007764
11,7908,1037323992,7908.0,989.269,0.007908
12,7788,1021583112,7788.0,974.258,0.007788
13,7903,1036668122,7903.0,988.644,0.007903
14,8100,1062509400,8100.0,1013.288,0.008100
15,7894,1035487556,7894.0,987.518,0.007894
16,7905,1036930470,7905.0,988.894,0.007905
17,7875,1032995250,7875.0,985.141,0.007875
18,7898,1036012252,7898.0,988.018,0.007898
19,7959,1044013866,7959.0,995.649,0.007959
20,8131,1066575794,8131.0,1017.166,0.008131
21,8083,1060279442,8083.0,1011.161,0.008083
22,7895,1035618730,7895.0,987.643,0.007895
23,7784,1021058416,7784.0,973.757,0.007784
24,7821,1025911854,7821.0,978.386,0.007821
25,7962,1044407388,7962.0,996.025,0.007962
26,7624,1000070576,7624.0,953.742,0.007624
27,7835,1027748290,7835.0,980.137,0.007835
28,7872,1032601728,7872.0,984.766,0.007872
29,7880,1033651120,7880.0,985.767,0.007880
30,7654,1004005796,7654.0,957.495,0.007654
