timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1358,1908,2853,3963,158,5975,1412,424
2,1583,2353,3565,4983,130,9183,1679,558
3,1563,2239,3315,4591,133,7131,1636,496
4,1601,2305,3397,4527,142,7191,1675,517
5,1560,2247,3307,4411,131,6139,1635,501
6,1781,2601,3921,5315,159,8091,1871,607
7,1780,2713,4143,5427,155,11599,1888,663
8,1782,2855,4471,5919,123,10943,1932,739
9,1669,2563,4067,5551,151,8123,1792,641
10,1706,2481,3661,4999,149,7247,1788,563
11,1677,2485,3813,5311,168,7687,1775,587
12,1566,2289,3433,4551,139,6059,1650,526
13,1802,2787,4227,5111,157,13599,1937,692
14,1368,1987,3925,4403,128,8687,1464,521
15,1298,1803,2787,3643,159,5503,1350,397
16,1322,1860,2793,4579,158,6075,1381,419
17,1308,1798,2625,3349,180,6555,1352,374
18,1307,1796,2609,3439,152,5239,1352,373
19,1306,1785,2603,3495,162,5331,1351,367
20,1303,1793,2595,3465,175,4559,1348,374
21,1308,1792,2625,3345,125,4539,1353,371
22,1313,1795,2579,3351,138,4567,1356,368
23,1309,1800,2631,3489,149,4915,1351,379
24,1305,1801,2689,3611,160,5163,1350,387
25,1321,1807,2637,3413,159,4191,1367,374
26,1334,1819,2681,3487,120,6115,1377,387
27,1313,1780,2571,3427,158,5815,1349,365
28,1309,1796,2629,3441,155,6179,1352,376
29,1307,1787,2623,3515,157,4875,1353,373
30,1308,1785,2587,3347,157,7099,1350,367
