timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,75,87,122,133,64,691,77,11
2,75,87,121,133,66,184,77,7
3,76,89,117,132,67,154,79,8
4,89,128,162,192,67,491,95,22
5,106,149,185,252,75,3155,113,42
6,108,157,196,409,77,3197,117,57
7,104,146,176,1570,78,3157,114,80
8,1366,1633,1704,2107,1307,2107,1400,106
9,1355,1439,1675,1772,1304,1772,1379,82
10,1369,1613,1688,1745,1301,1745,1399,96
11,1364,1627,1684,1740,1292,1740,1398,103
12,1375,1444,1690,1755,1300,1755,1391,76
13,1370,1622,1677,1852,1294,1852,1406,102
14,1367,1627,1693,1761,1306,1761,1401,102
15,1359,1605,1762,2275,1307,2275,1393,105
16,1363,1408,1674,1700,1301,1700,1376,69
17,1368,1435,1706,1731,1301,1731,1383,76
18,1365,1453,1677,1772,1298,1772,1386,81
19,1364,1609,1687,1762,1289,1762,1393,97
20,1361,1409,1653,1835,1294,1835,1370,57
21,1356,1414,1671,1772,1298,1772,1373,73
22,1354,1428,1685,1732,1300,1732,1377,84
23,1370,1444,1688,1800,1292,1800,1387,80
24,1366,1453,1687,1794,1298,1794,1388,84
25,1357,1546,1688,1953,1295,1953,1390,96
26,1357,1616,1693,1772,1303,1772,1395,101
27,1367,1625,1704,1769,1301,1769,1402,100
28,1358,1631,1683,1742,1302,1742,1394,102
29,1371,1461,1703,1752,1298,1752,1394,87
30,1366,1508,1681,1781,1283,1781,1390,91
