timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,84178,51432758,84178.0,49.050,0.084178
2,70637,43159207,70637.0,41.160,0.070637
3,65943,40291173,65943.0,38.425,0.065943
4,60617,37036987,60617.0,35.321,0.060617
5,59676,36462036,59676.0,34.773,0.059676
6,63358,38711738,63358.0,36.918,0.063358
7,70293,42949023,70293.0,40.959,0.070293
8,83976,51309947,83976.0,48.933,0.083976
9,84112,51391821,84112.0,49.011,0.084112
10,84082,51374102,84082.0,48.994,0.084082
11,84034,51344774,84034.0,48.966,0.084034
12,83979,51311169,83979.0,48.934,0.083979
13,84101,51385711,84101.0,49.005,0.084101
14,83823,51215853,83823.0,48.843,0.083823
15,83169,50816259,83169.0,48.462,0.083169
16,82726,50545586,82726.0,48.204,0.082726
17,82731,50548641,82731.0,48.207,0.082731
18,81084,49542324,81084.0,47.247,0.081084
19,82677,50515647,82677.0,48.175,0.082677
20,82802,50592022,82802.0,48.248,0.082802
21,82640,50493040,82640.0,48.154,0.082640
22,82591,50463101,82591.0,48.125,0.082591
23,82757,50564527,82757.0,48.222,0.082757
24,82477,50393447,82477.0,48.059,0.082477
25,82232,50243752,82232.0,47.916,0.082232
26,81783,49969413,81783.0,47.655,0.081783
27,82493,50403223,82493.0,48.068,0.082493
28,82434,50367174,82434.0,48.034,0.082434
29,82115,50172265,82115.0,47.848,0.082115
30,82233,50244363,82233.0,47.917,0.082233
