timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,601,765,206591,2041855,134,2093055,13062,131497
2,706,1191,1011199,1030655,146,2088959,12869,110894
3,732,1055,1019903,1060863,153,2084863,14665,119586
4,802,1246,1019391,1028095,133,1231871,15876,122353
5,909,1558,1021439,1065983,181,1437695,18126,130941
6,807,1241,1016831,1062911,194,2252799,15453,122935
7,760,1168,1014783,1061887,138,2295807,14930,121700
8,643,994,1007103,1050623,109,2077695,12073,107424
9,620,838,1007103,1024511,132,1230847,11502,103677
10,616,833,1005567,1026559,217,1232895,11418,103313
11,608,780,1003519,1025535,117,1065983,11145,102180
12,612,792,1007615,1025023,136,1065983,11517,103918
13,615,802,1007615,1026047,101,1228799,11459,103699
14,614,827,1006079,1025535,125,2050047,11446,105179
15,613,794,1009151,1033215,142,1232895,11409,103709
16,607,776,206591,1026559,105,2049023,10873,102698
17,615,852,205567,1054719,200,2055167,10802,103255
18,608,783,1004543,1026047,117,2049023,11226,103205
19,615,808,205695,1025535,151,1230847,10454,98649
20,654,894,1014271,1026559,115,2052095,12400,109178
21,716,996,1017855,1025023,148,2087935,13145,111380
22,721,1018,1010687,1026559,192,2078719,12433,107350
23,710,909,1012223,1028095,141,1232895,13231,111474
24,717,946,1018879,1026047,148,1227775,12944,110226
25,717,971,1013247,1033215,194,2082815,12611,111508
26,724,1051,1014271,1027071,169,1231871,13195,111131
27,724,1042,1010687,1048063,154,1267711,12566,108258
28,728,1080,1004031,1051647,138,2065407,12019,107647
29,712,933,1006591,1026047,197,1272831,12342,107336
30,716,1005,1014271,1055743,151,2088959,13520,115219
