timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,90982,55590002,90982.0,53.015,0.090982
2,75496,46128056,75496.0,43.991,0.075496
3,71784,43860024,71784.0,41.828,0.071784
4,64421,39361231,64421.0,37.538,0.064421
5,54929,33561619,54929.0,32.007,0.054929
6,65530,40038830,65530.0,38.184,0.065530
7,69559,42500549,69559.0,40.532,0.069559
8,81927,50057397,81927.0,47.738,0.081927
9,89044,54405884,89044.0,51.885,0.089044
10,89007,54383277,89007.0,51.864,0.089007
11,88977,54364947,88977.0,51.846,0.088977
12,89239,54525029,89239.0,51.999,0.089239
13,88631,54153541,88631.0,51.645,0.088631
14,89535,54705885,89535.0,52.172,0.089535
15,89163,54478593,89163.0,51.955,0.089163
16,89265,54540915,89265.0,52.014,0.089265
17,89813,54875743,89813.0,52.334,0.089813
18,89782,54856802,89782.0,52.316,0.089782
19,89930,54947230,89930.0,52.402,0.089930
20,82147,50191817,82147.0,47.867,0.082147
21,77381,47279791,77381.0,45.090,0.077381
22,77104,47110544,77104.0,44.928,0.077104
23,77316,47240076,77316.0,45.052,0.077316
24,77344,47257184,77344.0,45.068,0.077344
25,77336,47252296,77336.0,45.063,0.077336
26,77286,47221746,77286.0,45.034,0.077286
27,77561,47389771,77561.0,45.194,0.077561
28,78044,47684884,78044.0,45.476,0.078044
29,77538,47375718,77538.0,45.181,0.077538
30,77721,47487531,77721.0,45.288,0.077721
