timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,88,108,157,183,78,228,92,13
2,93,111,148,185,80,896,96,17
3,93,110,154,169,78,266,95,12
4,114,167,205,270,79,867,121,31
5,134,182,225,305,94,3285,140,50
6,136,191,229,939,95,2501,146,61
7,134,187,225,296,96,2010,142,43
8,137,1431,1717,1802,97,2771,431,555
9,1427,1581,1784,1846,1348,1846,1458,99
10,1424,1600,1780,1878,1343,1878,1452,97
11,1424,1687,1772,2018,1339,2018,1464,109
12,1420,1565,1799,3989,1346,3989,1454,141
13,1432,1504,1757,1796,1361,1796,1447,67
14,1425,1502,1789,1956,1342,1956,1443,76
15,1423,1660,1792,2341,1358,2341,1457,110
16,1422,1570,1791,2761,1350,2761,1453,110
17,1419,1518,1747,1790,1353,1790,1442,85
18,1421,1496,1779,1797,1353,1797,1439,75
19,1426,1497,1761,3603,1344,3603,1444,108
20,1420,1529,1761,1856,1345,1856,1445,89
21,1427,1518,1776,1885,1323,1885,1448,88
22,1423,1519,1780,1850,1349,1850,1445,88
23,1423,1544,1780,2381,1351,2381,1452,102
24,1410,1479,1773,1870,1352,1870,1434,89
25,1417,1629,1760,1982,1355,1982,1449,101
26,1428,1503,1755,2219,1358,2219,1441,71
27,1425,1498,1796,1883,1349,1883,1446,85
28,1426,1593,1780,1866,1351,1866,1453,101
29,1432,1697,1765,1840,1359,1840,1464,102
30,1431,1501,1795,2705,1347,2705,1449,99
