timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,90,109,159,188,78,521,94,15
2,95,112,160,191,77,913,98,18
3,89,108,159,187,77,197,93,14
4,121,170,207,267,78,998,126,34
5,135,189,233,352,89,1089,144,35
6,133,189,237,490,95,3709,143,69
7,134,187,227,337,90,2909,141,51
8,101,139,208,279,84,1874,110,32
9,97,114,156,196,83,250,100,12
10,97,114,162,193,84,280,100,12
11,100,117,150,196,86,245,102,12
12,101,118,159,186,86,229,103,12
13,98,115,159,185,83,796,100,16
14,96,115,162,188,82,224,99,13
15,98,114,135,179,83,215,100,11
16,98,115,136,168,85,201,100,10
17,102,118,164,191,82,268,104,13
18,98,113,160,179,82,804,100,14
19,97,116,158,175,82,199,100,12
20,97,114,161,190,82,228,100,13
21,100,116,159,183,83,227,102,12
22,96,114,164,200,83,799,100,15
23,93,108,135,177,81,917,95,14
24,96,110,133,192,84,223,98,10
25,95,113,162,188,82,409,98,13
26,93,111,160,184,82,245,97,12
27,95,112,157,179,81,211,98,12
28,99,116,158,182,82,240,101,12
29,101,114,158,193,83,784,102,13
30,97,115,161,189,83,232,100,12
