timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,55,66,89,134,48,716,57,11
2,60,95,130,169,49,1314,68,23
3,54,64,82,133,48,506,56,8
4,53,63,78,127,48,136,55,6
5,55,65,80,117,48,475,56,8
6,54,64,79,116,48,144,56,6
7,54,63,77,111,48,509,55,7
8,55,65,85,127,47,149,56,7
9,54,66,80,120,48,165,56,7
10,52,61,78,120,48,476,54,7
11,53,62,79,117,47,143,54,6
12,54,66,80,115,48,503,56,8
13,55,64,77,116,48,151,56,6
14,55,65,81,127,48,516,57,8
15,53,63,79,119,47,796,55,9
16,54,64,80,122,48,547,56,8
17,54,63,80,120,47,162,55,7
18,57,67,83,122,47,529,58,8
19,54,65,80,123,48,157,56,7
20,54,63,79,112,47,544,55,8
21,54,63,76,97,48,141,55,5
22,54,64,76,105,48,509,56,7
23,54,63,77,110,47,146,56,6
24,54,63,78,115,48,525,55,7
25,54,64,77,100,48,361,55,6
26,53,62,77,104,48,136,54,5
27,54,63,78,123,48,485,56,7
28,54,62,78,118,48,131,55,6
29,54,64,78,115,48,777,55,9
30,54,63,80,132,48,148,55,7
