timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,102132,11207060,0,101288
2,102132,11207060,0,101300
3,102148,11207060,0,101308
4,102148,11207060,0,101324
5,102172,11207060,0,101344
6,102172,11207060,0,101352
7,102176,11207060,0,101368
8,102176,11207060,0,101372
9,102176,11207060,0,101376
10,102180,11207060,0,101400
11,102208,11207060,0,101400
12,102208,11207060,0,101400
13,102212,11207060,0,101408
14,102212,11207060,0,101408
15,102216,11207060,0,101412
16,102216,11207060,0,101428
17,102216,11207060,0,101432
18,102244,11207060,0,101432
19,102244,11207060,0,101440
20,102244,11207060,0,101464
21,102244,11207060,0,101464
22,102244,11207060,0,101464
23,102244,11207060,0,101464
24,102248,11207060,0,101472
25,102248,11207060,0,101472
26,102248,11207060,0,101476
27,102248,11207060,0,101488
28,102248,11207060,0,101488
29,102248,11207060,0,101512
30,102300,11207060,0,0
