timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,14437,8821007,14437.0,8.412,0.014437
2,12272,7498192,12272.0,7.151,0.012272
3,14616,8930376,14616.0,8.517,0.014616
4,14834,9063574,14834.0,8.644,0.014834
5,14590,8914490,14590.0,8.502,0.014590
6,14660,8957260,14660.0,8.542,0.014660
7,14802,9044022,14802.0,8.625,0.014802
8,14568,8901048,14568.0,8.489,0.014568
9,14518,8870498,14518.0,8.460,0.014518
10,15158,9261538,15158.0,8.832,0.015158
11,15035,9186385,15035.0,8.761,0.015035
12,14671,8963981,14671.0,8.549,0.014671
13,14760,9018360,14760.0,8.601,0.014760
14,14464,8837504,14464.0,8.428,0.014464
15,14937,9127118,14937.0,8.704,0.014937
16,14682,8970091,14682.0,8.555,0.014682
17,14856,9077016,14856.0,8.657,0.014856
18,14152,8646872,14152.0,8.246,0.014152
19,14632,8940152,14632.0,8.526,0.014632
20,14777,9028747,14777.0,8.610,0.014777
21,14918,9114898,14918.0,8.693,0.014918
22,14666,8960926,14666.0,8.546,0.014666
23,14704,8984144,14704.0,8.568,0.014704
24,14829,9060519,14829.0,8.641,0.014829
25,14755,9015305,14755.0,8.598,0.014755
26,15025,9180275,15025.0,8.755,0.015025
27,14793,9038523,14793.0,8.620,0.014793
28,14947,9132617,14947.0,8.710,0.014947
29,14778,9029358,14778.0,8.611,0.014778
30,14789,9036079,14789.0,8.617,0.014789
