syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,83706,0,2032354,24,0.49
accept,83688,0,389197,4,0.09
futex,46691,0,234493081,5022,55.99
restart_syscall,6,0,676456,112742,0.16
