timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,111424,10634708,0,110824
2,111424,10634708,0,110828
3,111424,10634708,0,110832
4,111428,10634708,0,110856
5,111464,10634708,0,110864
6,111464,10634708,0,110868
7,111468,10634708,0,110872
8,111468,10634708,0,110876
9,111472,10634708,0,110892
10,111476,10634708,0,110904
11,111508,10634708,0,110908
12,111540,10634708,0,110908
13,111540,10634708,0,110936
14,111544,10634708,0,110948
15,111544,10634708,0,110952
16,111544,10634708,0,110960
17,111544,10634708,0,110968
18,111548,10634708,0,110968
19,111552,10634708,0,110972
20,111552,10634708,0,110972
21,111552,10634708,0,110980
22,111552,10634708,0,110984
23,111552,10634708,0,110988
24,111600,10634708,0,0
25,111604,10634708,0,0
26,111604,10634708,0,0
27,111604,10634708,0,0
28,111608,10634708,0,0
29,111608,10634708,0,0
30,111608,10634708,0,0
