timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,5049,2647645110,5049.0,2524.991,0.005049
2,4045,2121157550,4045.0,2022.893,0.004045
3,3729,1955450310,3729.0,1864.863,0.003729
4,3562,1867877180,3562.0,1781.346,0.003562
5,3745,1963840550,3745.0,1872.864,0.003745
6,4418,2316755020,4418.0,2209.430,0.004418
7,4768,2500291520,4768.0,2384.464,0.004768
8,4841,2538571990,4841.0,2420.971,0.004841
9,4945,2593108550,4945.0,2472.981,0.004945
10,4856,2546437840,4856.0,2428.472,0.004856
11,4987,2615132930,4987.0,2493.985,0.004987
12,4981,2611986590,4981.0,2490.985,0.004981
13,4771,2501864690,4771.0,2385.964,0.004771
14,4708,2468828120,4708.0,2354.458,0.004708
15,4910,2574754900,4910.0,2455.478,0.004910
16,4857,2546962230,4857.0,2428.972,0.004857
17,4823,2529132970,4823.0,2411.969,0.004823
18,4799,2516547610,4799.0,2399.967,0.004799
19,4737,2484035430,4737.0,2368.961,0.004737
20,5008,2626145120,5008.0,2504.487,0.005008
21,5037,2641352430,5037.0,2518.990,0.005037
22,4908,2573706120,4908.0,2454.477,0.004908
23,4950,2595730500,4950.0,2475.482,0.004950
24,4866,2551681740,4866.0,2433.473,0.004866
25,4788,2510779320,4788.0,2394.466,0.004788
26,4942,2591535380,4942.0,2471.481,0.004942
27,4907,2573181730,4907.0,2453.977,0.004907
28,4919,2579474410,4919.0,2459.978,0.004919
29,4820,2527559800,4820.0,2410.469,0.004820
30,5004,2624047560,5004.0,2502.487,0.005004
