syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,1387863,0,87093409,62,15.31
futex,61505,0,455019632,7398,79.97
write,46340,0,4284559,92,0.75
shutdown,19846,0,1229317,61,0.22
rt_sigreturn,2230,0,84959,38,0.01
restart_syscall,15,0,3535379,235691,0.62
