timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,513888,7545444,0,2627992
2,513888,7545444,0,2630084
3,513888,7545444,0,2630080
4,513888,7545444,0,2630080
5,513888,7545444,0,2630896
6,513888,7545444,0,2630904
7,513888,7545444,0,2630968
8,514064,7545444,0,2631236
9,514064,7545444,0,2631436
10,514064,7545444,0,2631436
11,514064,7545444,0,2631436
12,514068,7545444,0,2631440
13,514168,7545444,0,0
14,518548,7545444,0,0
15,518548,7545444,0,0
16,511836,7545444,0,0
17,511836,7545444,0,0
18,511836,7545444,0,0
19,511836,7545444,0,0
20,511836,7545444,0,0
21,511836,7545444,0,0
22,511836,7545444,0,0
23,511836,7545444,0,0
24,511836,7545444,0,0
25,511836,7545444,0,0
26,511836,7545444,0,0
27,511836,7545444,0,0
28,511836,7545444,0,0
29,511836,7545444,0,0
30,511836,7545444,0,0
