timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,42130,5526360620,42130.0,5270.348,0.042130
2,39062,5123918788,39062.0,4886.550,0.039062
3,39676,5204459624,39676.0,4963.359,0.039676
4,38879,5099913946,38879.0,4863.657,0.038879
5,38724,5079581976,38724.0,4844.267,0.038724
6,39227,5145562498,39227.0,4907.191,0.039227
7,35937,4714000038,35937.0,4495.621,0.035937
8,35330,4634377420,35330.0,4419.687,0.035330
9,39713,5209313062,39713.0,4967.988,0.039713
10,31302,4106008548,31302.0,3915.795,0.031302
11,38718,5078794932,38718.0,4843.516,0.038718
12,37342,4898299508,37342.0,4671.382,0.037342
13,34918,4580333732,34918.0,4368.147,0.034918
14,40007,5247878218,40007.0,5004.767,0.040007
15,38159,5005468666,38159.0,4773.587,0.038159
16,36874,4836910076,36874.0,4612.837,0.036874
17,39191,5140840234,39191.0,4902.687,0.039191
18,43597,5718924052,43597.0,5453.991,0.043597
19,43778,5742404198,43778.0,5476.383,0.043778
20,43697,5731910278,43697.0,5466.376,0.043697
21,43816,5747519984,43816.0,5481.262,0.043816
22,43787,5743715938,43787.0,5477.634,0.043787
23,44035,5776247090,44035.0,5508.658,0.044035
24,43773,5741879502,43773.0,5475.883,0.043773
25,43842,5750930508,43842.0,5484.515,0.043842
26,43854,5752504596,43854.0,5486.016,0.043854
27,43732,5736501368,43732.0,5470.754,0.043732
28,43823,5748700550,43823.0,5482.388,0.043823
29,43818,5747519984,43818.0,5481.262,0.043818
30,43751,5738993674,43751.0,5473.131,0.043751
