timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,10860,45568560,10860.0,43.458,0.010860
2,9842,41297032,9842.0,39.384,0.009842
3,10928,45853888,10928.0,43.730,0.010928
4,10993,46126628,10993.0,43.990,0.010993
5,11141,46747636,11141.0,44.582,0.011141
6,10987,46101452,10987.0,43.966,0.010987
7,11192,46961632,11192.0,44.786,0.011192
8,11216,47062336,11216.0,44.882,0.011216
9,11266,47272136,11266.0,45.082,0.011266
10,11247,47192412,11247.0,45.006,0.011247
11,11197,46982612,11197.0,44.806,0.011197
12,11442,48010632,11442.0,45.787,0.011442
13,11511,48300156,11511.0,46.063,0.011511
14,11318,47490328,11318.0,45.290,0.011318
15,11372,47716912,11372.0,45.506,0.011372
16,11393,47805028,11393.0,45.590,0.011393
17,11397,47821812,11397.0,45.606,0.011397
18,11534,48396664,11534.0,46.155,0.011534
19,11467,48115532,11467.0,45.887,0.011467
20,11422,47926712,11422.0,45.706,0.011422
21,11318,47490328,11318.0,45.290,0.011318
22,11312,47465152,11312.0,45.266,0.011312
23,11494,48228824,11494.0,45.995,0.011494
24,11397,47821812,11397.0,45.606,0.011397
25,10955,45967180,10955.0,43.838,0.010955
26,11243,47175628,11243.0,44.990,0.011243
27,11197,46982612,11197.0,44.806,0.011197
28,11412,47884752,11412.0,45.666,0.011412
29,11070,46449720,11070.0,44.298,0.011070
30,10445,43827220,10445.0,41.797,0.010445
