timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,371584,8476524,0,626576
2,371584,8476524,0,626576
3,371588,8476524,0,626580
4,371592,8476524,0,626580
5,371600,8476524,0,626588
6,371600,8476524,0,626588
7,371600,8476524,0,626596
8,371612,8476524,0,626596
9,371612,8476524,0,626596
10,371612,8476524,0,626596
11,371624,8476524,0,626596
12,371624,8476524,0,626604
13,371624,8476524,0,626604
14,371632,8476524,0,626604
15,371632,8476524,0,626680
16,371636,8476524,0,626680
17,371640,8476524,0,626732
18,371648,8476524,0,626732
19,371652,8476524,0,626732
20,371652,8476524,0,626732
21,371652,8476524,0,626732
22,371820,8476524,0,627956
23,371820,8476524,0,0
24,371820,8476524,0,0
25,371820,8476524,0,0
26,371820,8476524,0,0
27,371820,8476524,0,0
28,371820,8476524,0,0
29,371820,8476524,0,0
30,371820,8476524,0,0
