timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,79727,12915774,79727.0,12.317,0.079727
2,89911,14565582,89911.0,13.891,0.089911
3,90536,14667156,90536.0,13.988,0.090536
4,73198,11857752,73198.0,11.308,0.073198
5,69863,11317806,69863.0,10.794,0.069863
6,62616,10143792,62616.0,9.674,0.062616
7,62735,10163070,62735.0,9.692,0.062735
8,66519,10776078,66519.0,10.277,0.066519
9,68152,11040624,68152.0,10.529,0.068152
10,80447,13032414,80447.0,12.429,0.080447
11,87818,14226516,87818.0,13.567,0.087818
12,87177,14122674,87177.0,13.468,0.087177
13,87561,14184882,87561.0,13.528,0.087561
14,88201,14288724,88201.0,13.627,0.088201
15,87170,14121378,87170.0,13.467,0.087170
16,87801,14223762,87801.0,13.565,0.087801
17,88075,14268150,88075.0,13.607,0.088075
18,87967,14250654,87967.0,13.590,0.087967
19,88322,14308164,88322.0,13.645,0.088322
20,88268,14299416,88268.0,13.637,0.088268
21,88204,14289048,88204.0,13.627,0.088204
22,88225,14292450,88225.0,13.630,0.088225
23,88189,14286618,88189.0,13.625,0.088189
24,79601,12895362,79601.0,12.298,0.079601
25,74536,12074832,74536.0,11.515,0.074536
26,74570,12080340,74570.0,11.521,0.074570
27,75275,12194550,75275.0,11.630,0.075275
28,75888,12293856,75888.0,11.724,0.075888
29,75840,12286080,75840.0,11.717,0.075840
30,75774,12275388,75774.0,11.707,0.075774
