timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,537540,7545444,0,628436
2,537544,7545444,0,628436
3,537544,7545444,0,628436
4,537544,7545444,0,628436
5,537556,7545444,0,628440
6,537564,7545444,0,628440
7,537568,7545444,0,628444
8,537576,7545444,0,628444
9,537580,7545444,0,628452
10,537588,7545444,0,628452
11,537680,7545444,0,628452
12,537684,7545444,0,628452
13,537688,7545444,0,628452
14,537692,7545444,0,628516
15,537696,7545444,0,628520
16,537704,7545444,0,631340
17,537704,7545444,0,631332
18,537704,7545444,0,631332
19,537704,7545444,0,631332
20,537708,7545444,0,631332
21,537716,7545444,0,0
22,537716,7545444,0,0
23,537716,7545444,0,0
24,537716,7545444,0,0
25,537716,7545444,0,0
26,537716,7545444,0,0
27,537716,7545444,0,0
28,537716,7545444,0,0
29,537716,7545444,0,0
30,537716,7545444,0,0
