timestamp_sec,server_fd_count,client_fd_count
1,95,107
2,62,108
3,57,106
4,99,106
5,78,107
6,88,108
7,92,108
8,88,106
9,67,108
10,67,106
11,58,108
12,64,106
13,80,106
14,76,108
15,108,106
16,59,106
17,65,108
18,64,108
19,105,106
20,64,105
21,52,0
22,52,0
23,52,0
24,52,0
25,52,0
26,52,0
27,52,0
28,52,0
29,52,0
30,52,0
