timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,0,0,0,113620
2,0,0,0,113640
3,0,0,0,113668
4,0,0,0,113672
5,0,0,0,113692
6,0,0,0,113708
7,0,0,0,113728
8,0,0,0,113740
9,0,0,0,113760
10,0,0,0,113772
11,0,0,0,113780
12,0,0,0,113792
13,0,0,0,113796
14,0,0,0,113832
15,0,0,0,113856
16,0,0,0,113860
17,0,0,0,113872
18,0,0,0,113880
19,0,0,0,113912
20,0,0,0,113916
21,0,0,0,113928
22,0,0,0,113932
23,0,0,0,113940
24,0,0,0,113948
25,0,0,0,113956
26,0,0,0,113964
27,0,0,0,113968
28,0,0,0,113976
29,0,0,0,113996
30,0,0,0,0
