timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.5,0.5
2,2.0,22.0,24.0,14.5,45.0,59.5
3,1.5,23.0,24.5,14.5,46.0,60.5
4,6.0,89.0,95.0,73.0,277.0,350.0
5,4.5,61.5,66.0,46.5,177.0,223.5
6,6.0,104.5,110.5,83.0,327.5,410.5
7,8.0,126.0,134.0,106.5,404.0,510.5
8,6.5,124.0,130.5,105.0,390.0,495.0
9,8.5,125.5,134.0,105.5,404.0,509.5
10,7.5,125.5,133.0,103.5,403.0,506.5
11,7.0,126.5,133.5,109.5,401.0,510.5
12,7.5,126.5,134.0,103.5,405.5,509.0
13,2.0,22.5,24.5,15.5,45.0,60.5
14,1.5,23.0,24.5,15.0,45.0,60.0
15,6.0,70.5,76.5,57.5,214.5,272.0
16,8.0,113.5,121.5,91.0,369.0,460.0
17,9.0,107.5,116.5,96.0,339.5,435.5
18,2.0,35.0,37.0,38.5,87.0,125.5
19,3.0,21.5,24.5,19.5,49.5,69.0
20,2.5,18.5,21.0,18.0,38.5,56.5
21,1.5,17.0,18.5,13.5,34.5,48.0
22,4.0,16.5,20.5,17.0,34.0,51.0
23,2.0,18.5,20.5,16.5,39.0,55.5
24,2.0,18.0,20.0,22.5,36.5,59.0
25,1.0,2.5,3.5,-2321.5,-7773.0,-10094.5
26,0.0,2.5,2.5,0.0,0.0,0.0
27,0.5,2.0,2.5,0.0,0.0,0.0
28,0.5,2.0,2.5,0.0,0.0,0.0
29,0.0,2.5,2.5,0.0,0.0,0.0
30,2.0,0.0,2.0,0.0,0.0,0.0
