syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,90415,0,2114849,23,0.49
accept,90403,0,396174,4,0.09
futex,47424,0,237326244,5004,55.41
restart_syscall,6,0,756882,126147,0.18
