timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,5.5,40.5,46.0,7.5,8.5,16.0
3,6.0,40.5,46.5,6.5,10.5,17.0
4,5.5,42.5,48.0,11.5,14.0,25.5
5,5.5,42.5,48.0,6.0,7.5,13.5
6,5.0,43.0,48.0,7.5,9.5,17.0
7,5.5,43.5,49.0,16.5,17.0,33.5
8,5.0,44.0,49.0,7.0,8.5,15.5
9,7.0,42.0,49.0,7.5,10.5,18.0
10,7.0,42.5,49.5,12.5,16.0,28.5
11,5.5,43.5,49.0,7.0,9.0,16.0
12,6.0,43.0,49.0,8.5,9.5,18.0
13,6.5,42.5,49.0,11.0,17.0,28.0
14,6.0,43.0,49.0,7.5,9.0,16.5
15,6.5,43.5,50.0,8.5,10.0,18.5
16,5.5,44.5,50.0,12.5,23.0,35.5
17,6.0,43.0,49.0,8.0,12.0,20.0
18,5.5,44.5,50.0,7.5,14.5,22.0
19,5.5,43.5,49.0,12.0,116.0,128.0
20,5.0,46.0,51.0,6.5,140.0,146.5
21,8.0,42.5,50.5,40.0,114.5,154.5
22,4.5,15.0,19.5,-1679.0,-4394.5,-6073.5
23,2.5,9.5,12.0,0.0,0.0,0.0
24,1.5,6.5,8.0,0.0,0.0,0.0
25,0.5,3.5,4.0,0.0,0.0,0.0
26,0.5,3.5,4.0,0.0,0.0,0.0
27,0.5,2.5,3.0,0.0,0.0,0.0
28,1.0,3.0,4.0,0.0,0.0,0.0
29,0.5,2.5,3.0,0.0,0.0,0.0
30,0.5,2.0,2.5,0.0,0.0,0.0
