timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1954,490,1073,530
2,67108,10672,69536,16300
3,69149,10583,71558,17303
4,67876,10491,68114,16659
5,67587,10558,68803,16523
6,69923,10321,73281,16834
7,70440,10525,74657,17171
8,69495,10931,74267,16901
9,70638,10760,75455,17133
10,69987,10819,74321,17080
11,69718,10668,74849,16877
12,70366,10730,74683,16734
13,70069,10598,74027,17198
14,69558,10538,72898,16826
15,69761,10777,73855,17298
16,70097,10867,74810,16805
17,70096,10785,74045,16634
18,69529,10133,72180,15318
19,49041,7799,49674,12405
20,43,1,0,0
21,42,0,0,0
22,43,0,0,0
23,43,0,0,0
24,44,0,0,0
25,42,0,0,0
26,43,0,0,0
27,43,0,0,0
28,42,0,0,0
29,45,0,0,0
30,42,0,0,0
