timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,112488,10634708,0,111540
2,112488,10634708,0,111548
3,112488,10634708,0,111556
4,112504,10634708,0,111580
5,112536,10634708,0,111596
6,112536,10634708,0,111608
7,112536,10634708,0,111636
8,112536,10634708,0,111644
9,112536,10634708,0,111648
10,112540,10634708,0,111648
11,112544,10634708,0,111680
12,112564,10634708,0,111688
13,112576,10634708,0,111692
14,112576,10634708,0,111692
15,112580,10634708,0,111696
16,112580,10634708,0,111784
17,112580,10634708,0,111788
18,112684,10634708,0,111788
19,112688,10634708,0,111792
20,112688,10634708,0,111848
21,112688,10634708,0,111864
22,112688,10634708,0,111864
23,112688,10634708,0,111864
24,112692,10634708,0,111872
25,112696,10634708,0,111872
26,112696,10634708,0,111876
27,112696,10634708,0,111884
28,112696,10634708,0,111884
29,112700,10634708,0,111892
30,112708,10634708,0,111896
