syscall_name,count,errors,total_time_us,avg_time_us,pct_time
read,1697384,0,104117089,61,21.76
futex,75167,0,340870924,4534,71.25
write,49255,0,3962584,80,0.83
shutdown,24633,0,1558223,63,0.33
rt_sigreturn,2618,0,96121,36,0.02
restart_syscall,6,0,2452284,408714,0.51
