timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,24584,103154464,24584.0,98.376,0.024584
2,21058,88359368,21058.0,84.266,0.021058
3,23665,99298340,23665.0,94.698,0.023665
4,23259,97594764,23259.0,93.074,0.023259
5,26446,110967416,26446.0,105.827,0.026446
6,29412,123412752,29412.0,117.696,0.029412
7,29510,123823960,29510.0,118.088,0.029510
8,22974,96398904,22974.0,91.933,0.022974
9,1,0,1.0,0.000,0.000001
10,0,0,0.0,0.000,0.000000
11,0,0,0.0,0.000,0.000000
12,0,0,0.0,0.000,0.000000
13,0,0,0.0,0.000,0.000000
14,0,0,0.0,0.000,0.000000
15,0,0,0.0,0.000,0.000000
16,0,0,0.0,0.000,0.000000
17,0,0,0.0,0.000,0.000000
18,0,0,0.0,0.000,0.000000
19,0,0,0.0,0.000,0.000000
20,0,0,0.0,0.000,0.000000
21,0,0,0.0,0.000,0.000000
22,0,0,0.0,0.000,0.000000
23,0,0,0.0,0.000,0.000000
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
