timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,13831,14504279249,13831.0,13832.359,0.013831
2,11827,12402726533,11827.0,11828.162,0.011827
3,10888,11418016952,10888.0,10889.070,0.010888
4,10839,11366631681,10839.0,10840.065,0.010839
5,10262,10761543898,10262.0,10263.008,0.010262
6,10250,10748959750,10250.0,10251.007,0.010250
7,10149,10643043171,10149.0,10149.997,0.010149
8,12873,13499644767,12873.0,12874.264,0.012873
9,14124,14811542196,14124.0,14125.387,0.014124
10,13876,14551469804,13876.0,13877.363,0.013876
11,13944,14622779976,13944.0,13945.370,0.013944
12,14104,14790568616,14104.0,14105.385,0.014104
13,14194,14884949726,14194.0,14195.394,0.014194
14,14143,14831467097,14143.0,14144.389,0.014143
15,12802,13425188558,12802.0,12803.258,0.012802
16,14183,14873414257,14183.0,14184.393,0.014183
17,14180,14870268220,14180.0,14181.393,0.014180
18,14172,14861878788,14172.0,14173.392,0.014172
19,14202,14893339158,14202.0,14203.395,0.014202
20,14210,14901728590,14210.0,14211.396,0.014210
21,14226,14918507454,14226.0,14227.397,0.014226
22,14149,14837759171,14149.0,14150.390,0.014149
23,14251,14944724429,14251.0,14252.400,0.014251
24,14196,14887047084,14196.0,14197.394,0.014196
25,14049,14732891271,14049.0,14050.380,0.014049
26,14014,14696187506,14014.0,14015.377,0.014014
27,13898,14574540742,13898.0,13899.365,0.013898
28,14038,14721355802,14038.0,14039.379,0.014038
29,14188,14878657652,14188.0,14189.394,0.014188
30,14148,14836710492,14148.0,14149.390,0.014148
