timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,90092,14594904,90092.0,13.919,0.090092
2,91915,14890230,91915.0,14.200,0.091915
3,91587,14837094,91587.0,14.150,0.091587
4,75931,12300822,75931.0,11.731,0.075931
5,70644,11444328,70644.0,10.914,0.070644
6,62574,10136988,62574.0,9.667,0.062574
7,63676,10315512,63676.0,9.838,0.063676
8,59521,9642402,59521.0,9.196,0.059521
9,65872,10671264,65872.0,10.177,0.065872
10,29433,4768146,29433.0,4.547,0.029433
11,1810,293220,1810.0,0.280,0.001810
12,1779,288198,1779.0,0.275,0.001779
13,1781,288522,1781.0,0.275,0.001781
14,1774,287388,1774.0,0.274,0.001774
15,1742,282204,1742.0,0.269,0.001742
16,1749,283338,1749.0,0.270,0.001749
17,1764,285768,1764.0,0.273,0.001764
18,1730,280260,1730.0,0.267,0.001730
19,1802,291924,1802.0,0.278,0.001802
20,1767,286254,1767.0,0.273,0.001767
21,1774,287388,1774.0,0.274,0.001774
22,1780,288360,1780.0,0.275,0.001780
23,1750,283500,1750.0,0.270,0.001750
24,1722,278964,1722.0,0.266,0.001722
25,1751,283662,1751.0,0.271,0.001751
26,1755,284310,1755.0,0.271,0.001755
27,1765,285930,1765.0,0.273,0.001765
28,1767,286254,1767.0,0.273,0.001767
29,1762,285444,1762.0,0.272,0.001762
30,1737,281394,1737.0,0.268,0.001737
