timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,114941,18620442,114941.0,17.758,0.114941
2,120911,19587582,120911.0,18.680,0.120911
3,115997,18791514,115997.0,17.921,0.115997
4,98242,15915204,98242.0,15.178,0.098242
5,91101,14758362,91101.0,14.075,0.091101
6,81426,13191012,81426.0,12.580,0.081426
7,79341,12853242,79341.0,12.258,0.079341
8,76865,12452130,76865.0,11.875,0.076865
9,84594,13704228,84594.0,13.069,0.084594
10,89587,14513094,89587.0,13.841,0.089587
11,71450,11574900,71450.0,11.039,0.071450
12,4674,757188,4674.0,0.722,0.004674
13,4482,726084,4482.0,0.692,0.004482
14,4574,740988,4574.0,0.707,0.004574
15,4589,743418,4589.0,0.709,0.004589
16,4678,757836,4678.0,0.723,0.004678
17,4621,748602,4621.0,0.714,0.004621
18,4691,759942,4691.0,0.725,0.004691
19,4445,720090,4445.0,0.687,0.004445
20,4544,736128,4544.0,0.702,0.004544
21,4536,734832,4536.0,0.701,0.004536
22,4528,733536,4528.0,0.700,0.004528
23,4584,742608,4584.0,0.708,0.004584
24,4592,743904,4592.0,0.709,0.004592
25,4624,749088,4624.0,0.714,0.004624
26,4512,730944,4512.0,0.697,0.004512
27,4656,754272,4656.0,0.719,0.004656
28,4618,748116,4618.0,0.713,0.004618
29,4662,755244,4662.0,0.720,0.004662
30,4674,757188,4674.0,0.722,0.004674
