timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8631,9967,13159,14679,73,15887,8515,1911
2,8663,10503,13399,15359,77,18687,8576,2024
3,8511,9759,12375,14799,72,16335,8352,1694
4,10479,13159,15431,17055,77,20831,10387,2521
5,11903,14511,38111,50047,98,54655,12262,4646
6,11143,13111,14943,17855,83,19791,10997,2214
7,13327,15807,18447,20383,97,22559,12798,3171
8,12055,16271,18463,20927,79,24111,12447,3201
9,12535,15031,17535,25103,93,27855,12250,2919
10,11199,13999,16231,17599,94,19727,11222,2557
11,11639,14111,220799,228607,95,228735,17104,32411
12,217215,225663,228991,229119,213248,229119,218371,4087
13,214271,215551,215935,216191,212480,216319,214237,1050
14,217727,221311,223231,223359,213760,223487,217967,2263
15,219391,223103,224383,224639,214528,224639,219529,2322
16,215423,220031,222079,222207,210688,222207,215802,2813
17,213247,215935,216447,216703,210432,216703,213288,1685
18,219263,244095,249599,249983,213248,249983,224171,10648
19,218367,223999,228351,230911,212352,230911,218517,3684
20,215551,223615,226431,226815,209536,226943,216024,4437
21,220415,242559,247167,248191,209664,248191,224029,10318
22,215295,218495,219263,219519,209024,219519,214565,2985
23,214527,218239,220415,220415,210304,220543,214629,2595
24,219903,226815,228991,229247,214144,229375,220656,3726
25,215807,225663,227583,228095,211840,228095,217915,4706
26,216319,219903,222463,225279,212864,225279,216680,2271
27,220543,241279,246143,246399,214784,246399,224457,8948
28,215295,221695,223999,224255,211584,224255,215977,3142
29,216447,218879,223359,223615,213248,223615,216506,2033
30,214399,221055,223743,224255,209664,224255,215422,3539
