syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,90277,0,2108162,23,0.50
accept,90265,0,415787,4,0.10
futex,49225,0,229064148,4653,54.48
restart_syscall,7,0,669705,95672,0.16
