timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1535999,2075647,2402303,2867199,3146,2945023,1587653,390996
2,1829887,2179071,2727935,2766847,525312,2936831,1730391,411560
3,1682431,2195455,2686975,3086335,1206,3225599,1704091,384073
4,1684479,2289663,2738175,3082239,1437,3088383,1709152,446876
5,1847295,2494463,2797567,2906111,506112,3104767,1915762,388335
6,1555455,2156543,2729983,3110911,1945,3848191,1672272,401443
7,1303551,2220031,3110911,3551231,1641,3852287,1351801,606257
8,1910783,2693119,2992127,3198975,7576,3387391,1797801,766851
9,1776639,2785279,3327999,3346431,1739,3364863,1732169,843461
10,1807359,2762751,3162111,3563519,1798,3764223,1751598,717211
11,1865727,2596863,3225599,3338239,99648,3686399,1702943,725446
12,1908735,2674687,3071999,3332095,8560,3545087,1794021,722468
13,2119679,2918399,3170303,3364863,500224,3373055,2119997,561431
14,1576959,2297855,3233791,3276799,1309,3698687,1554106,608937
15,1986559,2666495,3045375,3272703,23136,3278847,1848714,667691
16,1986559,2686975,3186687,3330047,1675,3520511,1848110,686640
17,1632255,2643967,3217407,3385343,6188,3516415,1699858,663328
18,1697791,2455551,2920447,3196927,1598,3442687,1604871,654683
19,1846271,2453503,2725887,3033087,1401,3356671,1793447,516143
20,2036735,2527231,2988031,3217407,21248,3256319,1863192,623602
21,1700863,2488319,2799615,3104767,3284,3123199,1736815,506680
22,1568767,2545663,2971647,3256319,8592,3344383,1562091,699171
23,1607679,2410495,2877439,3209215,12712,3332095,1596759,615140
24,1827839,2615295,2932735,3391487,7772,3530751,1773984,633603
25,1713151,2543615,3143679,3221503,97728,3438591,1670141,694256
26,1661951,2529279,3248127,3270655,198144,3657727,1688567,638224
27,1768447,2500607,3018751,3215359,5180,3704831,1725749,630970
28,1597439,2375679,2787327,3086335,7356,3264511,1603627,573699
29,1564671,2246655,2879487,2957311,25136,2983935,1528422,571058
30,1562623,2412543,2842623,3166207,2362,3381247,1507930,653706
