timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,62,75,97,144,54,713,64,10
2,70,105,140,178,54,1111,76,23
3,64,76,91,144,55,635,66,9
4,63,74,88,142,54,163,65,7
5,63,75,99,147,54,726,65,11
6,63,77,91,136,54,627,65,10
7,61,74,103,142,54,181,63,9
8,63,76,93,143,55,357,65,9
9,62,73,93,143,54,641,63,9
10,64,75,92,141,53,176,65,8
11,63,76,93,130,53,189,65,8
12,59,72,91,141,53,707,62,10
13,61,74,89,142,53,157,63,8
14,63,76,94,146,54,632,65,10
15,62,73,89,140,54,160,64,8
16,63,79,107,145,54,832,65,12
17,63,76,90,137,53,641,65,9
18,63,75,89,123,54,167,65,7
19,62,73,86,139,54,156,64,7
20,63,76,90,117,55,659,65,9
21,63,76,94,147,54,185,65,9
22,60,72,92,143,53,167,62,8
23,61,77,92,142,53,736,64,10
24,62,74,106,148,54,198,64,10
25,64,77,92,139,55,392,66,9
26,63,76,93,139,54,883,65,12
27,61,73,90,138,54,180,63,7
28,60,74,90,138,54,644,63,9
29,62,75,91,142,53,194,64,8
30,62,77,89,137,54,161,64,8
