timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.5,0.5,0.0,0.0,0.0
2,7.5,30.0,37.5,12.0,19.5,31.5
3,7.0,30.0,37.0,11.0,18.5,29.5
4,7.0,30.0,37.0,11.0,18.5,29.5
5,7.5,30.5,38.0,12.0,18.5,30.5
6,6.5,32.0,38.5,11.0,18.5,29.5
7,6.0,30.5,36.5,11.0,20.0,31.0
8,6.5,31.0,37.5,11.5,19.0,30.5
9,6.5,31.0,37.5,12.5,18.0,30.5
10,6.0,31.5,37.5,9.5,21.0,30.5
11,6.0,31.5,37.5,11.5,19.5,31.0
12,5.5,32.5,38.0,12.5,18.0,30.5
13,5.5,32.5,38.0,11.5,19.5,31.0
14,6.5,30.5,37.0,11.5,18.5,30.0
15,7.5,29.5,37.0,11.5,20.0,31.5
16,6.5,30.5,37.0,11.0,19.5,30.5
17,5.5,31.5,37.0,11.0,20.0,31.0
18,6.0,31.5,37.5,11.0,19.0,30.0
19,6.5,31.5,38.0,14.5,19.0,33.5
20,5.5,2.0,7.5,-1866.0,-5824.0,-7690.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.5,0.5,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.5,0.5,0.0,0.0,0.0
