timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,207615,281343,318207,326399,142,328191,203563,62235
2,278271,315135,319999,323327,136,327423,255191,75930
3,281087,354815,452095,470015,127,472063,265098,88160
4,272127,294399,313087,315647,162,321023,254454,62429
5,294911,347647,353791,357119,226,363775,288941,69267
6,275711,331775,382719,403967,197,414207,272260,70992
7,287743,595967,629247,631295,150,634879,322841,167289
8,335615,367359,398079,406015,145,411135,316751,78535
9,254591,318463,359423,373503,143,376319,253901,65845
10,298239,403967,451583,460799,148,462335,281173,102282
11,210687,313343,378879,465151,162,468735,207774,80665
12,211583,299519,398335,413183,187,417791,200836,83239
13,206847,299775,361727,371967,141,375039,204868,76480
14,211711,301823,389631,396799,134,399359,202685,80160
15,212223,285439,341247,351487,122,353023,202460,75019
16,210431,245247,281343,285951,120,288511,202766,51079
17,210815,228607,251007,252543,116,254975,202966,46634
18,218623,282111,331519,341503,112,343551,203884,70879
19,212351,237567,261759,298751,146,303871,203480,50309
20,210943,298239,373247,410623,134,415231,201598,78750
21,208895,262399,332799,349183,141,353023,200892,62868
22,210047,274687,322047,330495,112,334079,203689,60036
23,210303,236927,251135,254847,85,257791,201977,49714
24,207103,294911,396287,414719,133,419071,200643,79666
25,209407,325887,395263,405247,170,408575,188973,90991
26,217215,268543,461055,475903,148,479231,212967,80226
27,210943,258943,342783,367359,106,371455,199122,65341
28,208639,303871,360191,384767,129,388607,198564,87500
29,210303,314111,372735,380159,159,383999,203912,81203
30,209151,277759,313855,318207,127,321279,203553,66176
