syscall_name,count,errors,total_time_us,avg_time_us,pct_time
write,62542,0,1554863,24,0.45
futex,39347,0,330299994,8394,95.68
shutdown,12509,0,86484,6,0.03
restart_syscall,6,0,3850085,641680,1.12
openat,5,0,31,6,0.00
rt_sigreturn,1,0,3,3,0.00
