timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,9499,9851290526,9499.0,9394.923,0.009499
2,10017,10373532668,10017.0,9892.972,0.010017
3,9039,9365752149,9039.0,8931.877,0.009039
4,9401,9755860737,9401.0,9303.914,0.009401
5,9267,9622678504,9267.0,9176.901,0.009267
6,9096,9461181938,9096.0,9022.886,0.009096
7,9236,9591218134,9236.0,9146.898,0.009236
8,9071,9356314038,9071.0,8922.876,0.009071
9,9253,9615337751,9253.0,9169.901,0.009253
10,8877,9237813311,8877.0,8809.865,0.008877
11,9146,9485301555,9146.0,9045.888,0.009146
12,9149,9530394752,9149.0,9088.893,0.009149
13,9471,9833462983,9471.0,9377.921,0.009471
14,9201,9547173616,9201.0,9104.894,0.009201
15,9116,9484252876,9116.0,9044.888,0.009116
16,8611,8938939796,8611.0,8524.837,0.008611
17,8674,9014444684,8674.0,8596.844,0.008674
18,9274,9658333590,9274.0,9210.905,0.009274
19,9123,9461181938,9123.0,9022.886,0.009123
20,9200,9576536628,9200.0,9132.897,0.009200
21,9282,9638408689,9282.0,9191.903,0.009282
22,9191,9565001159,9191.0,9121.896,0.009191
23,9048,9423429494,9048.0,8986.883,0.009048
24,8658,9027028832,8658.0,8608.846,0.008658
25,9061,9445451753,9061.0,9007.885,0.009061
26,8079,8425087086,8079.0,8034.789,0.008079
27,8622,8989276388,8622.0,8572.842,0.008622
28,8738,9076316745,8738.0,8655.850,0.008738
29,8901,9273468397,8901.0,8843.869,0.008901
30,8941,9287101224,8941.0,8856.870,0.008941
