timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.0,0.0,0.0,0.0,0.0,0.0
2,6.0,45.0,51.0,4.5,6.5,11.0
3,6.0,43.5,49.5,4.0,6.5,10.5
4,6.5,43.5,50.0,6.0,7.0,13.0
5,6.0,44.5,50.5,4.5,6.5,11.0
6,6.0,44.5,50.5,4.0,7.0,11.0
7,6.0,44.5,50.5,5.0,8.0,13.0
8,6.5,44.5,51.0,5.0,6.0,11.0
9,15.5,45.5,61.0,5.0,6.0,11.0
10,6.5,43.5,50.0,5.5,7.0,12.5
11,6.5,43.0,49.5,3.5,7.5,11.0
12,5.5,45.5,51.0,5.0,6.0,11.0
13,5.5,45.0,50.5,5.0,7.0,12.0
14,5.5,44.0,49.5,5.0,6.0,11.0
15,5.0,45.5,50.5,4.5,6.5,11.0
16,7.0,45.0,52.0,5.0,7.0,12.0
17,6.0,44.0,50.0,5.0,6.5,11.5
18,6.0,44.5,50.5,4.5,7.0,11.5
19,6.0,44.0,50.0,6.5,7.0,13.5
20,6.0,44.0,50.0,5.0,6.0,11.0
21,5.5,45.0,50.5,6.0,6.5,12.5
22,1.5,7.5,9.0,-1281.5,-3750.0,-5031.5
23,0.0,2.5,2.5,0.0,0.0,0.0
24,0.5,1.5,2.0,0.0,0.0,0.0
25,0.5,1.5,2.0,0.0,0.0,0.0
26,0.0,0.5,0.5,0.0,0.0,0.0
27,0.0,0.5,0.5,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5,0.5,1.0,0.0,0.0,0.0
30,0.0,0.5,0.5,0.0,0.0,0.0
