timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,510704,7423528,0,639920
2,510704,7423528,0,639924
3,510704,7423528,0,639924
4,510704,7423528,0,639924
5,510704,7423528,0,639924
6,510716,7423528,0,640472
7,510716,7423528,0,650776
8,510716,7423528,0,650776
9,510716,7423528,0,650776
10,510716,7423528,0,650776
11,510720,7423528,0,646824
12,510720,7423528,0,646824
13,510720,7423528,0,646840
14,510720,7423528,0,646840
15,510720,7423528,0,646844
16,510720,7423528,0,646844
17,510720,7423528,0,646844
18,510720,7423528,0,646844
19,510720,7423528,0,646844
20,510720,7423528,0,646844
21,510720,7423528,0,0
22,510720,7423528,0,0
23,510720,7423528,0,0
24,510720,7423528,0,0
25,510720,7423528,0,0
26,510720,7423528,0,0
27,510720,7423528,0,0
28,510720,7423528,0,0
29,510720,7423528,0,0
30,510720,7423528,0,0
