timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,594,742,2319,1052671,108,2050047,9421,97927
2,670,1030,1019903,2047999,163,2289663,14355,132338
3,721,1108,1009663,1221631,159,2051071,13429,113836
4,771,1167,1016831,1063935,147,2083839,14915,121253
5,759,1252,1015807,1049599,117,2052095,15258,122200
6,740,1066,1018879,1027071,143,2060287,13929,114285
7,769,1208,1015807,1062911,169,2088959,14608,119154
8,591,818,207103,1059839,162,2077695,10975,103632
9,593,776,208639,1060863,186,1269759,11077,102958
10,608,826,1005567,1027071,102,2254847,11306,103958
11,602,793,208639,1053695,121,1263615,10941,101660
12,604,800,209407,1025535,129,1229823,11065,101955
13,603,778,1006079,1026047,128,1232895,11211,102645
14,598,763,208127,1026047,130,1229823,10734,100080
15,606,844,207487,1026047,128,1271807,10842,100704
16,610,811,206975,1026559,171,2077695,10825,100997
17,601,769,206591,1028095,123,1229823,10558,99746
18,609,939,1007103,1026047,198,2283519,11454,105315
19,598,763,207359,1025535,169,1064959,10621,99433
20,597,828,1001471,1026047,102,2046975,11128,102801
21,609,890,208639,1050623,199,2059263,11127,102787
22,605,786,203647,1025535,114,1233919,10128,97213
23,603,827,1004031,1046015,133,2050047,11389,104952
24,602,790,1004543,1026047,80,1232895,11146,102527
25,596,820,1675,1025023,140,2051071,9319,93665
26,600,869,1006079,1062911,222,2088959,12087,115022
27,602,880,207615,1025023,143,1065983,10879,100587
28,611,825,204159,1059839,125,1265663,10241,97927
29,600,794,208639,1061887,120,2050047,11166,104173
30,607,887,208767,1026047,121,2083839,11339,105229
