timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,15113,249137805,15113.0,237.596,0.015113
2,14909,245774865,14909.0,234.389,0.014909
3,15125,249335625,15125.0,237.785,0.015125
4,11144,183708840,11144.0,175.198,0.011144
5,9240,152321400,9240.0,145.265,0.009240
6,8934,147276990,8934.0,140.454,0.008934
7,9307,153425895,9307.0,146.318,0.009307
8,4416,72797760,4416.0,69.425,0.004416
9,3906,64390410,3906.0,61.407,0.003906
10,3794,62544090,3794.0,59.647,0.003794
11,3939,64934415,3939.0,61.926,0.003939
12,3854,63533190,3854.0,60.590,0.003854
13,3879,63945315,3879.0,60.983,0.003879
14,3859,63615615,3859.0,60.669,0.003859
15,3807,62758395,3807.0,59.851,0.003807
16,3870,63796950,3870.0,60.842,0.003870
17,3830,63137550,3830.0,60.213,0.003830
18,3849,63450765,3849.0,60.511,0.003849
19,3814,62873790,3814.0,59.961,0.003814
20,3822,63005670,3822.0,60.087,0.003822
21,3854,63533190,3854.0,60.590,0.003854
22,3802,62675970,3802.0,59.772,0.003802
23,3857,63582645,3857.0,60.637,0.003857
24,3799,62626515,3799.0,59.725,0.003799
25,3853,63516705,3853.0,60.574,0.003853
26,3931,64802535,3931.0,61.801,0.003931
27,3919,64604715,3919.0,61.612,0.003919
28,3882,63994770,3882.0,61.030,0.003882
29,3817,62923245,3817.0,60.008,0.003817
30,3832,63170520,3832.0,60.244,0.003832
