timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,18399,22175,27775,33695,108,36991,17869,4723
2,18143,21695,28063,31119,122,33759,17698,4627
3,18015,19919,23695,28127,126,31023,17637,3617
4,20047,25023,31071,36511,111,44287,19857,5194
5,20975,23551,25823,28175,125,31775,20511,4298
6,21743,24527,27855,30463,153,33759,21267,4500
7,20975,23759,26959,29135,148,31743,20582,4337
8,21983,25935,29183,33919,162,39007,21664,4921
9,26415,31391,34751,38303,134,42559,25942,5850
10,21423,24015,27791,31391,132,33535,20703,4761
11,28719,31919,34943,38687,145,46783,27138,6174
12,20879,24191,32607,38943,119,41215,20536,5198
13,23295,25679,29615,41247,153,43999,22494,4787
14,20975,23967,26799,29215,121,31839,20448,4623
15,23103,26895,30735,32607,163,36607,22469,5266
16,22575,25135,27695,32511,161,34495,22048,4533
17,20831,162047,164351,166655,163,167167,44534,52442
18,163327,175231,179711,180095,157568,180095,164932,6129
19,159103,162047,162943,163071,154752,163071,159165,2220
20,160511,163327,164223,164735,153856,164863,160133,2560
21,160383,163711,164735,165119,156160,165119,160601,2252
22,156159,157439,158463,158463,152576,158591,155826,1347
23,161151,165503,167935,168447,154496,168447,160418,3589
24,160639,164735,165247,165375,156800,165375,161034,2248
25,158719,161663,162943,163071,155008,163071,158754,2033
26,160255,165887,168319,168575,156160,168575,160944,3266
27,155903,159487,160383,160511,154112,160511,156481,1672
28,157695,159743,160767,160895,155136,161023,157726,1451
29,157439,161919,163967,164223,153984,164351,157970,2403
30,159999,163711,164735,164863,157696,164863,160712,1699
