timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,119,3,686,0
2,7962,63,49458,5
3,8147,40,50457,22
4,8152,68,49637,17
5,8365,45,51495,28
6,8086,72,50038,37
7,8391,72,51582,10
8,8426,74,51830,15
9,8295,34,51154,28
10,8098,55,50926,37
11,8477,48,51411,21
12,8420,46,51536,32
13,8466,67,51674,17
14,8175,75,50267,8
15,8439,58,51673,19
16,8305,48,51695,7
17,8670,28,52629,4
18,8398,82,51086,4
19,8438,50,52101,7
20,8445,53,51505,11
21,8507,44,51219,11
22,8356,62,51333,25
23,8322,54,50795,32
24,5369,34,0,0
25,26,0,0,0
26,26,0,0,0
27,28,0,0,0
28,26,0,0,0
29,26,0,0,0
30,26,0,0,0
