timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,458676,7345764,0,611252
2,458680,7345764,0,611312
3,458680,7345764,0,611312
4,458680,7345764,0,611312
5,458688,7345764,0,611312
6,458688,7345764,0,611312
7,459080,7345764,0,611312
8,469644,7345764,0,611312
9,469644,7345764,0,611312
10,469644,7345764,0,611312
11,469644,7345764,0,611376
12,463872,7345764,0,611376
13,463872,7345764,0,611376
14,463872,7345764,0,611376
15,463872,7345764,0,611376
16,463872,7345764,0,611376
17,463872,7345764,0,611376
18,463872,7345764,0,611376
19,463872,7345764,0,611712
20,463872,7345764,0,611712
21,463872,7345764,0,611712
22,463872,7345764,0,611712
23,463872,7345764,0,611712
24,463872,7345764,0,0
25,463872,7345764,0,0
26,463872,7345764,0,0
27,463872,7345764,0,0
28,463872,7345764,0,0
29,463872,7345764,0,0
30,463872,7345764,0,0
