timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,875,1158,1226,1237,204,1244,845,247
2,836,1236,2229,3959,223,4443,826,400
3,899,1258,2059,4779,230,5383,891,411
4,906,1269,3325,4743,217,5515,923,492
5,855,1275,3777,5575,217,9623,913,596
6,953,1262,2651,3863,225,6267,917,445
7,758,1129,1242,3007,196,6511,714,359
8,882,1134,1232,1245,193,1248,899,199
9,876,1125,1226,1247,196,1248,821,273
10,825,1099,1225,1254,190,1256,813,241
11,606,1099,1231,1246,192,1250,665,306
12,909,1134,1226,1247,198,1250,841,275
13,973,1100,1244,2008,194,4535,880,294
14,898,1180,1234,1245,194,1247,798,314
15,501,1100,1240,1249,191,1254,577,314
16,610,1087,1234,1253,193,1258,653,274
17,670,1129,1240,1253,193,1261,705,303
18,790,1131,1216,1244,203,1249,772,271
19,588,1145,1232,1248,192,1252,676,313
20,814,1168,1231,1240,195,1246,797,322
21,869,1160,1237,1248,191,1249,795,301
22,865,1074,1223,1240,190,1241,815,250
23,817,1192,1231,1244,193,1252,821,263
24,519,1215,1287,1297,218,1304,627,330
25,804,1219,1288,1303,236,1382,811,302
26,746,1016,1265,1289,237,1292,745,219
27,785,1233,1290,1298,235,1310,758,330
28,740,1148,1286,1295,234,1300,766,289
29,591,1147,1265,1292,238,1312,685,300
30,710,1197,1289,1311,237,1321,761,364
