timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,67060,10863720,67060.0,10.360,0.067060
2,56280,9117360,56280.0,8.695,0.056280
3,68024,11019888,68024.0,10.509,0.068024
4,68257,11057634,68257.0,10.545,0.068257
5,67979,11012598,67979.0,10.502,0.067979
6,67029,10858698,67029.0,10.356,0.067029
7,67772,10979064,67772.0,10.470,0.067772
8,67736,10973232,67736.0,10.465,0.067736
9,67880,10996560,67880.0,10.487,0.067880
10,68059,11025558,68059.0,10.515,0.068059
11,67785,10981170,67785.0,10.472,0.067785
12,66931,10842822,66931.0,10.341,0.066931
13,66655,10798110,66655.0,10.298,0.066655
14,66504,10773648,66504.0,10.275,0.066504
15,66744,10812528,66744.0,10.312,0.066744
16,66601,10789362,66601.0,10.290,0.066601
17,66487,10770894,66487.0,10.272,0.066487
18,66418,10759716,66418.0,10.261,0.066418
19,66220,10727640,66220.0,10.231,0.066220
20,66451,10765062,66451.0,10.266,0.066451
21,66480,10769760,66480.0,10.271,0.066480
22,66533,10778346,66533.0,10.279,0.066533
23,66502,10773324,66502.0,10.274,0.066502
24,66390,10755180,66390.0,10.257,0.066390
25,66337,10746594,66337.0,10.249,0.066337
26,66148,10715976,66148.0,10.220,0.066148
27,65981,10688922,65981.0,10.194,0.065981
28,66201,10724562,66201.0,10.228,0.066201
29,66385,10754370,66385.0,10.256,0.066385
30,66349,10748538,66349.0,10.251,0.066349
