timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8943,10719,14151,18847,83,21247,8780,2166
2,9415,12159,33471,41119,101,43711,9878,4124
3,8967,10175,12967,15927,73,18383,8810,1802
4,10623,13431,18575,22095,68,27631,10564,2863
5,11503,13447,15583,17215,104,20991,11316,2279
6,11303,13407,16303,20063,119,22159,11159,2407
7,12503,15487,18207,21343,104,25359,12336,2904
8,12927,16343,18719,20559,103,23263,12918,3066
9,12399,14863,17183,21119,99,22991,12250,2650
10,11135,14207,16927,18655,92,21487,11264,2604
11,11127,14527,18639,22271,98,25695,11183,2975
12,9975,10751,13399,16575,120,17119,9968,912
13,9967,10711,11223,12567,625,14343,9868,804
14,9743,10719,13447,15967,207,16655,9680,1235
15,9719,10543,12615,14431,232,16087,9487,1288
16,9583,10607,12887,14263,251,16991,9584,1013
17,9935,10575,11455,12295,210,15287,9768,822
18,10023,10615,13343,13935,82,14271,9948,879
19,10007,10695,13503,14471,1263,18623,9954,882
20,9647,10503,11775,12991,103,14703,9550,933
21,9847,10599,11519,12591,93,14991,9763,761
22,10015,10767,12023,13119,6320,14351,9873,837
23,10007,10671,12351,14487,286,16623,9801,1140
24,9855,10575,11111,12335,306,14463,9710,810
25,10023,10583,11215,12551,329,15167,9862,799
26,11855,12415,12935,13871,432,15271,11554,1040
27,11967,12495,12919,13359,9960,14351,11966,414
28,11879,12479,13143,14263,7468,16463,11761,724
29,11967,12591,13023,13743,8400,15303,11922,589
30,11783,12431,13567,16751,387,19903,11690,875
