timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,113474,69332614,113474.0,66.121,0.113474
2,104505,63852555,104505.0,60.895,0.104505
3,113775,69516525,113775.0,66.296,0.113775
4,94820,57935020,94820.0,55.251,0.094820
5,88792,54251912,88792.0,51.739,0.088792
6,89681,54795091,89681.0,52.257,0.089681
7,80968,49471448,80968.0,47.180,0.080968
8,77571,47395881,77571.0,45.200,0.077571
9,81742,49944362,81742.0,47.631,0.081742
10,88991,54373501,88991.0,51.855,0.088991
11,89380,54611180,89380.0,52.081,0.089380
12,100421,61357231,100421.0,58.515,0.100421
13,101065,61750715,101065.0,58.890,0.101065
14,103164,63033204,103164.0,60.113,0.103164
15,105436,64421396,105436.0,61.437,0.105436
16,104155,63638705,104155.0,60.691,0.104155
17,102320,62517520,102320.0,59.621,0.102320
18,100395,61341345,100395.0,58.500,0.100395
19,100388,61337068,100388.0,58.496,0.100388
20,104554,63882494,104554.0,60.923,0.104554
21,102340,62529740,102340.0,59.633,0.102340
22,101128,61789208,101128.0,58.927,0.101128
23,101924,62275564,101924.0,59.391,0.101924
24,102854,62843794,102854.0,59.933,0.102854
25,101237,61855807,101237.0,58.990,0.101237
26,86274,52713414,86274.0,50.271,0.086274
27,83462,50995282,83462.0,48.633,0.083462
28,84892,51869012,84892.0,49.466,0.084892
29,83812,51209132,83812.0,48.837,0.083812
30,85409,52184899,85409.0,49.767,0.085409
