timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,89855,167167,241151,271871,62,275967,93179,56683
2,98431,215551,325375,347135,72,353535,109945,75140
3,102975,224895,315903,344831,75,348671,115218,75474
4,107135,227199,300799,329471,70,332799,120076,75224
5,115903,220159,275967,287743,71,292095,119500,73496
6,115711,230911,328959,354815,70,356863,124233,76249
7,123135,240127,309247,331519,76,335103,126133,79128
8,118911,218111,283391,298495,74,303871,120600,72262
9,74751,206335,332287,339199,74,340735,96251,77034
10,66879,207999,272127,293631,70,297471,90821,74507
11,87167,183679,268799,297215,70,301311,96286,62152
12,91327,165759,212095,236159,65,239871,93624,53003
13,79423,185855,249471,267775,78,269823,92395,61374
14,89983,171775,231039,244351,75,248191,94135,55082
15,81087,188927,260479,274175,69,276991,92147,65831
16,86783,173695,223743,266495,65,273151,94038,55311
17,84479,161279,297471,336895,73,346623,92789,61975
18,92479,171263,205439,223487,72,225151,93397,54191
19,86847,175615,245119,274175,81,280575,93007,59211
20,89343,183167,259967,280831,71,286207,92833,62484
21,87295,172927,257919,271103,68,274175,94170,59885
22,85823,174847,232703,260991,67,265727,92794,58022
23,84735,169727,233727,244735,75,247039,92652,56279
24,98751,167807,232191,260735,66,263679,93742,53351
25,102847,151167,228351,273407,71,275455,95771,46797
26,95935,165503,204543,213887,65,215679,91927,53854
27,99007,174335,213247,227583,69,230015,95528,53868
28,105919,167551,209535,220287,76,221823,98023,52760
29,113279,191231,230911,237439,100,239231,108465,59884
30,116735,185471,236287,246015,97,247551,109044,58178
